ImageId,EncodedPixels
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,1468 9 1987 10 2508 6
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,57007 9 57523 16 58042 17 58564 14 59086 10 59609 6
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,39434 7 39948 15 40467 16 40985 17 41503 18 42021 19 42540 19 43059 19 43578 19 44097 19 44617 18 45136 18 45655 18 46175 17 46694 17 47214 16 47733 16 48254 13 48775 11 49297 4
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,1563 1 2082 8 2602 11 3121 14 3641 14 4161 15 4681 15 5201 15 5721 16 6241 16 6761 16 7281 16 7801 16 8321 16 8841 16 9361 16 9881 16 10401 16 10921 16 11441 16 11961 16 12481 16 13001 15 13521 15 14041 14 14561 13 15081 13 15601 13 16121 13 16641 15 17161 18 17681 20 18201 21 18721 23 19241 24 19761 25 20281 25 20801 26 21321 26 21841 27 22361 27 22881 27 23401 27 23921 27 24441 27 24962 25 25483 23 26005 21 26526 20 27049 17 27570 17 28090 19 28610 21 29129 23 29648 26 30166 28 30685 30 31204 32 31724 33 32244 33 32764 33 33284 34 33804 33 34324 33 34844 33 35364 33 35885 31 36407 28 36928 26 37449 24 37971 20 38494 15 39015 12
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,72282 2 72802 4 73321 6 73841 7 74361 8 74881 8 75401 8 75921 8 76441 8 76961 8 77482 6 78002 6 78522 6 79043 5 79563 2
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,99322 3 99842 5 100362 8 100373 15 100882 27 101401 29 101921 30 102441 31 102961 32 103481 32 104001 32 104521 33 105041 33 105561 33 106081 33 106601 33 107121 33 107641 33 108161 33 108681 33 109201 33 109721 34 110241 34 110761 34 111281 35 111334 3 111801 36 111850 11 111883 7 112322 36 112369 13 112401 11 112842 38 112888 14 112917 17 113362 60 113435 20 113882 60 113953 22 114402 61 114470 26 114922 96 115442 97 115962 97 116482 51 116540 40 117002 49 117061 42 117523 47 117581 42 118045 44 118101 43 118581 27 118620 45 119103 24 119139 47 119622 25 119659 48 120141 25 120178 49 120651 35 120698 50 121166 40 121218 50 121684 42 121738 51 122203 43 122258 51 122722 44 122778 50 123241 45 123298 50 123761 44 123818 49 124281 44 124338 48 124801 44 124859 46 125321 44 125380 44 125841 43 125903 11 125921 22 126361 42 126427 2 126443 19 126881 41 126966 14 127401 40 127921 39 128441 36 128961 29 129481 24 130001 20 130521 18 131041 20 131561 22 132082 24 132602 34 133122 36 133642 37 134161 39 134681 40 135201 40 135721 40 136241 41 136761 41 137281 41 137801 41 138321 41 138841 41 139361 40 139881 40 140401 40 140921 40 141441 39 141961 39 142481 38 143002 37 143522 36 144043 35 144568 30 145089 29 145610 28 146131 27 146652 25 147173 24 147694 22 148217 17 148740 11 149263 5
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,150282 3 150802 6 151321 10 151841 12 152361 12 152881 12 153401 12 153921 13 154441 13 154961 13 155481 13 156001 13 156521 13 157041 13 157561 13 158081 12 158601 12 159121 12 159641 11 160161 9 160682 7 161203 1
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,145664 13 146182 17 146700 20 147217 24 147736 26 148254 28 148773 29 149292 30 149811 31 150330 33 150850 33 151370 33 151890 33 152409 34 152929 34 153449 34 153969 34 154489 33 155008 34 155526 36 156045 37 156562 41 156612 5 157076 66 157594 69 158112 71 158629 76 159147 79 159666 80 160184 82 160703 84 161221 86 161740 87 162259 88 162778 88 163297 89 163817 87 164337 86 164857 85 165377 82 165896 81 166416 47 166465 28 166935 22 166962 20 167454 21 167483 19 167973 21 168002 20 168492 22 168521 22 169010 23 169041 22 169527 25 169560 24 170043 28 170080 24 170562 28 170599 26 171082 27 171118 27 171602 26 171638 27 172121 26 172158 28 172641 25 172678 28 173161 25 173198 28 173681 25 173719 27 174201 25 174239 27 174721 24 174760 26 175241 24 175281 24 175761 24 175801 24 176281 24 176322 22 176801 23 176843 20 177321 23 177364 18 177841 22 177886 16 178361 21 178410 11 178881 20 178931 5 179402 18 179922 17 180444 12
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,48935 7 49451 15 49969 19 50488 21 50983 15 51006 24 51502 19 51525 26 52020 23 52044 28 52538 55 53057 56 53575 59 54094 60 54613 61 55131 63 55649 65 56169 65 56688 66 57207 67 57727 67 58246 68 58766 68 59287 36 59325 28 59808 33 59848 25 60328 33 60368 24 60848 33 60888 24 61368 33 61408 24 61889 63 62409 64 62944 49 63465 49 63985 49 64505 51 65024 53 65544 54 66062 57 66582 58 67101 60 67621 29 67652 30 68141 26 68173 29 68661 26 68694 28 69181 25 69215 27 69701 25 69736 26 70222 22 70257 24 70742 21 70778 23 71262 20 71299 21 71784 16 71823 15 72305 13 72825 13 73345 12 73864 13 74384 14 74903 15 75422 16 75942 16 76462 16 76981 18 77501 17 78021 17 78541 17 79059 18 79576 21 80086 30 80606 27 81126 24 81645 24 82165 24 82685 23 83205 23 83725 23 84246 22 84766 22 85287 22 85808 20 86328 19 86849 17 87370 15 87892 13 88414 9
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,13043 2 13560 10 14078 16 14597 19 15116 21 15635 22 16155 23 16674 24 17194 25 17714 25 18234 25 18754 25 19274 25 19794 26 20314 27 20833 27 21353 26 21873 26 22393 25 22913 25 23434 24 23954 24 24475 22 24996 22 25517 21 25556 13 26038 21 26074 16 26559 20 26593 19 26623 16 27080 20 27112 54 27601 20 27631 56 28121 21 28150 57 28641 21 28670 58 29161 21 29189 59 29682 20 29709 59 30202 20 30229 60 30723 19 30749 59 31245 16 31268 60 31766 15 31788 59 32287 12 32308 59 32811 6 32827 59 33331 6 33348 57 33849 8 33868 55 34367 9 34389 52 34885 13 34909 51 35403 16 35429 49 35922 19 35950 46 36441 21 36470 43 36960 23 36991 36 37479 26 37512 30 37998 28 38033 23 38517 30 38553 21 39037 30 39073 20 39557 32 39593 17 40077 34 40113 15 40597 49 41117 47 41637 45 42157 45 42678 44 43198 44 43720 42 44242 39 44763 37 45290 15 45310 7 45813 9 45831 2
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,78585 11 79099 19 79618 22 80136 25 80652 30 81170 32 81689 33 82206 36 82725 37 83243 40 83761 42 84280 42 84798 44 85317 45 85836 46 86354 48 86874 48 87394 48 87913 48 88433 48 88953 46 89473 46 89993 46 90513 45 91033 45 91554 44 92074 45 92594 45 93115 46 93637 45 94158 44 94680 43 95203 41 95725 39 96250 35 96776 30 97297 29 97818 28 98339 27 98860 26 99381 25 99902 24 100423 23 100944 22 101465 20 101987 18 102517 5
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,1101 7 1619 11 2138 12 2658 13 3178 14 3698 14 4218 14 4738 14 5258 13 5779 11 6300 9
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,18791 3 19310 6 19828 8 20346 11 20867 10 21387 10 21907 9
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,117 37 635 42 1155 42 1674 44 2194 43 2713 42 3232 41 3752 40 4271 40 4791 39 5310 39 5830 38 6349 39 6865 43 7380 48 7898 49 8417 50 8935 52 9454 52 9973 52 10492 52 11011 52 11530 52 12049 52 12568 52 13087 38 13606 38 14126 37 14646 36 15166 36 15686 36 16206 35 16726 34 17246 34 17766 33 18286 33 18806 33 19327 31 19848 30 20369 29 20889 27 21410 25 21930 24 22451 22 22972 19 23493 17 24016 10
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,45337 12 45855 16 46373 20 46891 23 47410 25 47929 26 48447 28 48967 28 49486 29 50006 29 50526 29 51046 29 51566 29 52086 29 52606 29 53126 28 53646 27 54166 26 54686 26 55206 25 55726 25 56246 24 56766 22 57287 20 57808 17 58329 14 58851 11 59372 5
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,285 20 316 63 393 40 802 26 834 67 911 44 1321 28 1353 69 1430 45 1841 29 1873 69 1949 47 2361 101 2469 47 2880 102 2988 48 3400 102 3508 47 3920 102 4028 47 4440 102 4547 48 4961 101 5067 48 5481 100 5587 48 6001 100 6107 48 6521 99 6627 47 7042 98 7147 46 7564 47 7615 44 7667 46 8085 45 8139 40 8187 45 8607 40 8661 37 8707 45 9132 34 9183 17 9201 16 9226 46 9653 33 9704 13 9723 13 9746 45 10175 31 10225 10 10247 5 10266 44 10696 31 10747 7 10786 43 11217 31 11267 6 11305 43 11738 31 11824 44 12258 32 12343 44 12780 31 12863 43 13301 30 13348 5 13383 42 13822 30 13866 10 13902 41 14344 29 14384 16 14421 40 14866 28 14902 20 14941 32 15385 29 15422 21 15460 31 15905 30 15941 24 15980 29 16424 31 16460 26 16499 29 16943 63 17019 29 17462 65 17539 28 17981 66 18059 28 18495 72 18580 27 19011 76 19100 27 19528 79 19620 27 20045 82 20140 28 20563 84 20659 29 21082 85 21178 30 21601 85 21695 34 22120 29 22153 54 22212 37 22639 28 22674 96 23142 5 23158 28 23195 95 23661 8 23677 29 23715 95 24180 12 24197 29 24234 96 24698 17 24716 30 24754 96 25218 48 25273 95 25737 49 25791 96 26257 48 26310 86 26398 8 26777 48 26829 85 27297 47 27348 86 27817 137 28337 137 28857 90 28951 43 29376 76 29455 10 29471 43 29896 75 29992 42 30415 75 30512 42 30934 25 30961 48 31029 45 31453 25 31485 42 31547 47 31925 9 31973 25 32006 40 32066 47 32442 14 32491 27 32526 39 32583 28 32614 18 32960 17 33004 34 33047 36 33102 26 33136 15 33479 18 33521 37 33568 34 33621 27 33658 12 33999 19 34038 40 34088 34 34139 29 34184 2 34517 22 34557 41 34609 32 34658 30 35037 23 35076 42 35129 31 35178 30 35558 22 35595 43 35650 29 35698 30 36078 22 36115 42 36171 27 36217 31 36598 22 36634 43 36692 26 36737 31 37119 22 37154 43 37213 25 37256 31 37639 23 37674 42 37733 25 37775 32 38160 23 38194 41 38253 30 38295 32 38681 23 38715 39 38774 34 38814 33 39201 23 39236 37 39294 37 39333 33 39722 22 39756 37 39814 71 40243 21 40277 35 40335 69 40420 6 40763 21 40797 35 40857 66 40935 13 41283 22 41319 17 41344 9 41378 64 41453 17 41803 22 41840 14 41864 10 41899 63 41972 18 42322 24 42360 11 42382 14 42423 57 42491 20 42841 26 42873 5 42879 7 42901 17 42948 51 43011 20 43361 45 43420 20 43469 49 43530 21 43881 47 43938 23 43989 47 44050 21 44400 48 44457 24 44509 45 44570 21 44920 50 44976 26 45030 42 45090 21 45441 52 45495 27 45550 30 45587 2 45610 21 45961 82 46070 29 46130 21 46481 82 46590 30 46650 21 47003 81 47111 31 47170 21 47524 80 47632 34 47690 20 48045 79 48153 36 48209 21 48568 75 48674 36 48728 22 49099 64 49194 37 49247 23 49619 64 49714 37 49767 23 50139 64 50235 36 50286 24 50660 62 50755 36 50805 26 51181 61 51275 37 51324 27 51702 60 51795 37 51843 28 52224 57 52314 39 52363 28 52746 31 52782 18 52834 39 52883 28 53266 29 53305 14 53354 40 53403 28 53787 26 53834 2 53874 41 53923 27 54307 23 54394 41 54442 27 54826 23 54915 41 54962 26 55344 24 55435 45 55481 26 55864 23 55957 70 56382 24 56478 68 56901 24 57001 64 57421 24 57524 60 57941 24 58046 58 58461 24 58567 57 58981 24 59087 58 59501 24 59532 16 59609 57 60021 24 60049 21 60100 12 60129 58 60540 25 60568 25 60615 19 60650 57 61060 26 61087 27 61131 26 61170 57 61579 55 61650 28 61691 56 62098 24 62124 30 62170 29 62211 56 62616 25 62644 31 62689 31 62733 54 63136 24 63164 31 63209 32 63254 53 63654 24 63684 32 63729 33 63776 51 64173 24 64204 32 64248 34 64298 49 64693 24 64724 32 64768 35 64820 11 64835 32 65212 25 65244 33 65287 36 65356 31 65732 25 65764 33 65806 38 65877 30 66252 25 66284 33 66325 40 66397 30 66772 25 66803 35 66844 41 66917 30 67292 25 67322 37 67360 46 67437 29 67812 26 67843 83 67958 26 68331 27 68363 83 68479 24 68850 28 68883 83 69000 23 69370 28 69403 83 69523 17 69889 29 69923 22 69953 53 70045 14 70409 28 70444 21 70474 51 70567 10 70928 28 70965 20 70995 27 71448 27 71486 19 71516 24 71967 27 72008 19 72036 23 72486 26 72530 19 72556 22 73004 27 73051 20 73077 21 73512 37 73571 21 73597 20 74029 37 74091 22 74117 20 74547 38 74611 23 74639 16 75063 39 75130 24 75165 8 75580 40 75650 24 76098 38 76169 25 76614 39 76689 25 77133 39 77190 2 77209 25 77652 38 77706 10 77729 25 78172 37 78225 14 78249 24 78692 36 78743 17 78769 24 79211 37 79262 19 79290 23 79731 36 79781 20 79810 23 80251 34 80300 22 80331 22 80771 32 80819 24 80852 19 81291 31 81337 26 81373 17 81810 31 81855 29 81894 15 82320 40 82370 34 82417 9 82437 11 82471 7 82837 42 82888 36 82939 5 82956 13 82989 10 83356 45 83404 40 83474 15 83505 15 83875 90 83993 16 84022 18 84394 90 84512 17 84541 19 84912 92 85030 19 85058 22 85432 92 85549 20 85577 23 85951 93 86068 22 86094 25 86471 91 86587 52 86991 91 87107 51 87511 90 87627 51 88031 89 88147 50 88551 88 88668 49 89071 87 89189 46 89591 50 89644 32 89709 45 90111 49 90166 29 90231 43 90631 49 90687 26 90764 29 91151 48 91208 24 91284 28 91672 21 91694 24 91728 24 91804 27 92192 18 92216 21 92248 23 92324 26 92713 15 92736 20 92767 23 92844 25 93237 1 93252 22 93286 24 93363 24 93771 21 93805 24 93878 27 94289 21 94325 24 94394 30 94808 20 94844 25 94911 28 95327 21 95364 25 95429 28 95846 22 95884 26 95914 1 95948 29 96365 23 96404 38 96466 31 96884 24 96924 40 96985 33 97404 24 97445 39 97505 35 97923 25 97965 40 98025 37 98441 27 98486 40 98544 39 98952 35 99010 7 99023 24 99063 41 99470 37 99543 25 99582 43 99989 37 100062 26 100102 44 100508 37 100581 27 100622 44 101027 37 101101 28 101143 43 101547 36 101620 29 101663 44 102027 11 102067 34 102140 29 102183 44 102545 15 102587 32 102659 30 102703 44 103063 19 103106 31 103178 31 103223 45 103582 21 103625 31 103697 33 103743 45 104102 21 104144 32 104216 35 104263 45 104622 21 104663 32 104736 36 104782 46 105141 23 105182 33 105256 37 105301 47 105660 24 105700 35 105776 37 105821 47 106180 24 106219 36 106296 38 106341 47 106699 24 106738 36 106817 38 106860 47 107220 23 107256 38 107337 39 107380 47 107740 23 107775 38 107859 87 108261 22 108295 38 108380 86 108780 23 108815 37 108904 82 109300 23 109335 36 109427 27 109456 49 109820 23 109855 33 109948 25 109977 48 110341 23 110375 29 110469 22 110498 45 110861 24 110895 28 110990 20 111019 43 111381 26 111414 29 111511 17 111538 43 111901 28 111934 28 112032 14 112058 16 112077 21 112421 61 112553 12 112577 16 112599 18 112941 60 113074 8 113096 17 113122 12 113462 59 113614 19 113982 58 114133 20 114502 58 114652 22 115022 57 115170 25 115542 34 115580 18 115689 27 116063 32 116106 7 116209 28 116584 31 116728 29 117106 29 117247 30 117633 22 117766 31 118154 20 118285 32 118674 19 118708 3 118805 33 119195 17 119223 13 119325 33 119715 16 119741 17 119845 33 120234 17 120256 25 120289 10 120365 33 120753 16 120774 30 120806 15 120885 33 121274 13 121293 50 121405 34 121795 11 121812 53 121925 35 122316 8 122331 56 122445 36 122851 56 122966 35 123370 58 123488 34 123890 58 124009 33 124410 59 124506 13 124531 32 124929 61 125024 17 125057 27 125447 34 125482 28 125543 20 125577 27 125959 42 126002 28 126051 33 126098 27 126476 45 126522 28 126568 37 126618 27 126994 46 127042 28 127086 39 127138 27 127512 48 127562 29 127604 41 127657 27 128031 48 128083 27 128124 41 128177 26 128551 47 128603 27 128644 41 128697 26 129070 48 129123 26 129163 43 129216 26 129590 46 129643 25 129683 44 129735 27 130109 28 130164 23 130204 78 130628 28 130686 19 130724 78 131148 28 131207 17 131244 78 131668 27 131729 12 131764 78 132188 27 132252 8 132284 78 132708 27 132771 12 132804 29 132837 44 133228 27 133290 17 133324 27 133358 43 133748 27 133809 20 133844 26 133879 42 134267 28 134328 23 134364 25 134399 42 134787 27 134847 25 134884 25 134919 43 135307 27 135366 27 135404 25 135440 42 135828 26 135885 30 135924 25 135960 41 136348 26 136404 32 136443 25 136480 18 136500 21 136866 29 136924 32 136963 25 137001 16 137020 21 137376 44 137444 32 137482 26 137523 13 137540 22 137894 49 137964 32 138002 26 138044 10 138061 21 138411 54 138484 33 138522 26 138567 2 138581 21 138930 57 139004 33 139042 26 139101 21 139450 27 139482 26 139525 32 139563 24 139621 20 139969 27 140003 26 140046 31 140083 23 140141 20 140488 27 140524 26 140567 30 140603 22 140661 20 141008 27 141044 27 141086 32 141123 21 141183 17 141527 28 141564 27 141606 34 141643 21 141705 13 142047 28 142084 27 142126 57 142226 10 142567 28 142604 27 142646 54 143088 27 143124 28 143166 51 143608 27 143645 27 143686 51 144128 27 144166 26 144204 54 144649 26 144686 26 144724 54 145169 26 145207 25 145244 55 145689 26 145727 25 145764 56 146210 25 146247 25 146284 56 146730 24 146768 23 146804 56 147250 24 147289 22 147324 56 147770 23 147810 21 147843 58 148291 21 148331 20 148364 57 148811 20 148851 20 148884 57 149333 17 149372 18 149403 58 149854 15 149893 15 149923 58 150375 12 150415 12 150443 58 150899 5 150936 10 150962 58 151479 61 151997 63 152513 66 153032 66 153551 66 154069 67 154587 68 155097 1 155102 71 155611 80 156130 79 156648 75 157167 66 157686 65 158204 64 158723 51 158775 7 159242 49 159760 48 160278 49 160797 48 161315 45 161833 44 162351 46 162870 47 163390 48 163909 52 164429 56 164949 59 165469 63 165990 64 166510 65 167031 65 167551 66 168073 65 168596 12 168610 50 169118 8 169132 58 169656 58 170178 58 170699 57 171221 56 171743 55 172263 56 172785 54 173304 56 173817 63 174335 65 174853 19 174874 15 174890 30 175349 13 175370 22 175413 27 175867 17 175887 25 175934 26 176386 46 176455 24 176904 49 176975 24 177423 50 177496 23 177943 50 178016 22 178462 51 178536 21 178982 50 179056 20 179502 50 179576 20 180022 50 180096 20 180544 46 180618 16
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,89019 4 89536 10 90055 12 90573 16 91092 18 91612 18 92132 18 92653 18 93173 17 93693 17 94213 17 94734 15 95254 14 95775 11 96298 7 96820 1
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,65110 11 65628 14 66147 16 66667 16 67186 17 67705 18 68223 20 68743 20 69263 20 69782 21 70302 21 70820 23 71339 24 71859 23 72379 22 72899 21 73419 20 73939 19 74460 17 74983 9
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,234 26 753 29 1272 30 1791 32 2311 32 2830 32 3350 32 3869 32 4389 32 4909 32 5429 31 5896 9 5949 31 6413 14 6469 31 6931 18 6989 31 7449 22 7509 30 7968 24 8029 30 8487 25 8548 31 9006 27 9068 31 9526 28 9587 32 10045 30 10104 36 10565 31 10622 38 11086 32 11140 40 11606 42 11657 44 12127 43 12176 45 12647 94 13167 94 13687 94 14207 94 14728 93 15248 93 15768 92 16288 92 16808 72 16884 14 17327 71 17409 5 17848 69 18368 69 18888 69 19410 67 19931 65 20452 64 20974 60 21498 54 22019 50 22539 31 22572 10 23058 27 23578 26 24096 27 24616 25 25136 24 25655 25 26175 24 26695 24 27215 24 27735 23 28255 23 28776 21 29295 22 29783 8 29815 22 30300 13 30335 21 30818 16 30853 23 31336 19 31372 24 31855 21 31891 25 32375 21 32410 26 32895 22 32928 27 33415 22 33448 26 33935 23 33967 26 34455 23 34487 26 34975 23 35006 26 35495 22 35525 27 36015 22 36044 27 36535 22 36563 28 37055 22 37080 30 37575 54 38096 53 38618 51 39139 50 39666 43 40188 40 40708 40 41228 40 41748 40 42268 40 42788 40 43308 40 43827 41 44347 40 44867 39 45386 39 45906 37 46425 36 46944 33 47464 32 47983 33 48503 33 49023 33 49543 34 50063 35 50565 9 50583 35 51082 15 51103 36 51601 18 51623 36 52120 21 52142 37 52639 60 53158 61 53678 61 54198 62 54718 62 55238 62 55758 62 56278 62 56799 61 57319 25 57346 33 57839 25 57868 31 58360 24 58390 29 58880 24 58911 28 59401 23 59431 26 59922 22 59952 24 60442 22 60474 22 60962 22 60995 20 61482 22 61516 18 62003 21 62039 12 62523 21 63043 20 63563 20 64084 19 64606 18 65129 18 65651 19 66172 21 66693 23 67213 25 67734 25 68254 25 68774 26 69293 27 69813 27 70333 27 70853 27 71373 27 71892 28 72412 28 72931 29 73451 29 73970 30 74489 30 75007 32 75526 33 76046 31 76565 31 77084 30 77604 27 78123 22 78642 22 79160 23 79679 23 80197 25 80715 27 81235 27 81754 28 82274 27 82793 28 83312 28 83832 27 84352 27 84872 26 85392 25 85913 23 86434 21 86955 19 87475 18 87997 14 88519 10
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,13658 8 14176 15 14695 19 15214 21 15733 23 16252 25 16771 27 17291 28 17811 28 18330 30 18850 30 19370 30 19890 30 20410 30 20930 30 21450 30 21970 30 22490 30 23011 29 23531 28 24051 28 24571 27 25093 24 25616 19 26139 15 26664 5
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,104189 6 104707 12 105226 14 105745 15 106264 17 106784 17 107304 18 107823 20 108343 20 108859 24 109375 29 109892 32 110411 33 110931 33 111450 33 111970 33 112489 33 113009 32 113528 33 114048 32 114569 31 115089 30 115610 27 116131 24 116652 21 117173 18 117697 5
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,62589 11 63108 13 63626 16 64144 20 64664 20 65184 20 65703 21 66223 21 66743 21 67264 20 67784 19 68305 16 68826 14 69349 8
